"continent","iso","admin_0","admin_1","id_1","t_lci","t_med","t_uci","s_lci","s_med","s_uci","scenario"
"Africa","NER","Niger","Diffa",10313423,"13.18","13.48","13.8",0.1738,0.1779,0.1819,"Pessimistic"
"Africa","NER","Niger","Dosso",10313875,"15.71","16.01","16.32",0.1469,0.1498,0.1527,"Pessimistic"
"Africa","NER","Niger","Maradi",10316333,"11.98","12.25","12.53",0.1913,0.1957,0.2001,"Pessimistic"
"Africa","NER","Niger","Niamey",10313894,"12.84","13.26","13.71",0.1749,0.1808,0.1867,"Pessimistic"
"Africa","NER","Niger","Tahoua",10315152,"13.33","13.69","14.07",0.1704,0.1752,0.1799,"Pessimistic"
"Africa","NER","Niger","Tillabery",10313880,"18.19","18.68","19.2",0.1249,0.1284,0.1318,"Pessimistic"
"Africa","NER","Niger","Zinder",10314266,"13.39","13.66","13.94",0.172,0.1755,0.179,"Pessimistic"
"Africa","NGA","Nigeria","Abia",10313078,"6.85","6.92","7",0.3428,0.3465,0.3502,"Pessimistic"
"Africa","NGA","Nigeria","Abuja",10313058,"7.5","7.6","7.72",0.3107,0.3153,0.3199,"Pessimistic"
"Africa","NGA","Nigeria","Adamawa",10315851,"9.34","9.49","9.64",0.2488,0.2528,0.2568,"Pessimistic"
"Africa","NGA","Nigeria","Akwa Ibom",10313817,"10.07","10.21","10.35",0.2317,0.2349,0.2382,"Pessimistic"
"Africa","NGA","Nigeria","Anambra",10313334,"6.54","6.66","6.79",0.3533,0.36,0.3666,"Pessimistic"
"Africa","NGA","Nigeria","Bauchi",10315631,"9.43","9.56","9.69",0.2474,0.2509,0.2544,"Pessimistic"
"Africa","NGA","Nigeria","Bayelsa",10312967,"9.96","10.11","10.27",0.2336,0.2371,0.2407,"Pessimistic"
"Africa","NGA","Nigeria","Benue",10314912,"7.5","7.61","7.72",0.3106,0.3152,0.3198,"Pessimistic"
"Africa","NGA","Nigeria","Borno",10316414,"9.39","9.53","9.68",0.2478,0.2516,0.2554,"Pessimistic"
"Africa","NGA","Nigeria","Cross River",10314810,"9.99","10.13","10.28",0.2333,0.2366,0.2399,"Pessimistic"
"Africa","NGA","Nigeria","Delta",10313483,"9.95","10.11","10.26",0.2336,0.2373,0.2409,"Pessimistic"
"Africa","NGA","Nigeria","Ebonyi",10313027,"6.86","6.93","7.01",0.3421,0.3458,0.3495,"Pessimistic"
"Africa","NGA","Nigeria","Edo",10312855,"9.95","10.11","10.26",0.2336,0.2373,0.2409,"Pessimistic"
"Africa","NGA","Nigeria","Ekiti",10314343,"8.74","8.83","8.92",0.2687,0.2716,0.2744,"Pessimistic"
"Africa","NGA","Nigeria","Enugu",10315516,"6.71","6.8","6.9",0.3476,0.3525,0.3573,"Pessimistic"
"Africa","NGA","Nigeria","Gombe",10313923,"9.42","9.55","9.69",0.2474,0.251,0.2546,"Pessimistic"
"Africa","NGA","Nigeria","Imo",10315365,"6.71","6.8","6.9",0.3475,0.3524,0.3573,"Pessimistic"
"Africa","NGA","Nigeria","Jigawa",10315654,"7.76","7.87","7.98",0.3006,0.3049,0.3091,"Pessimistic"
"Africa","NGA","Nigeria","Kaduna",10315174,"7.76","7.87","7.97",0.3007,0.3048,0.3089,"Pessimistic"
"Africa","NGA","Nigeria","Kano",10312921,"7.77","7.87","7.98",0.3006,0.3046,0.3087,"Pessimistic"
"Africa","NGA","Nigeria","Katsina",10314910,"7.73","7.85","7.96",0.3012,0.3056,0.31,"Pessimistic"
"Africa","NGA","Nigeria","Kebbi",10314662,"7.83","7.92","8.02",0.2991,0.3026,0.3062,"Pessimistic"
"Africa","NGA","Nigeria","Kogi",10315316,"7.62","7.72","7.82",0.3067,0.3108,0.3148,"Pessimistic"
"Africa","NGA","Nigeria","Kwara",10314245,"7.67","7.76","7.85",0.3055,0.309,0.3125,"Pessimistic"
"Africa","NGA","Nigeria","Lagos",10313859,"8.31","8.49","8.68",0.2761,0.2823,0.2886,"Pessimistic"
"Africa","NGA","Nigeria","Nassarawa",10314878,"7.5","7.61","7.72",0.3106,0.3152,0.3197,"Pessimistic"
"Africa","NGA","Nigeria","Niger",10315577,"7.57","7.67","7.77",0.3084,0.3125,0.3166,"Pessimistic"
"Africa","NGA","Nigeria","Ogun",10313043,"8.61","8.73","8.85",0.2711,0.2748,0.2784,"Pessimistic"
"Africa","NGA","Nigeria","Ondo",10315731,"8.71","8.81","8.91",0.2693,0.2723,0.2753,"Pessimistic"
"Africa","NGA","Nigeria","Osun",10313126,"8.72","8.81","8.91",0.2691,0.272,0.275,"Pessimistic"
"Africa","NGA","Nigeria","Oyo",10313522,"8.63","8.74","8.85",0.2708,0.2744,0.278,"Pessimistic"
"Africa","NGA","Nigeria","Plateau",10313750,"7.46","7.57","7.69",0.312,0.3168,0.3215,"Pessimistic"
"Africa","NGA","Nigeria","Rivers",10315660,"9.95","10.1","10.26",0.2337,0.2374,0.2411,"Pessimistic"
"Africa","NGA","Nigeria","Sokoto",10315512,"7.63","7.76","7.9",0.3035,0.309,0.3145,"Pessimistic"
"Africa","NGA","Nigeria","Taraba",10315664,"9.41","9.54","9.68",0.2476,0.2513,0.255,"Pessimistic"
"Africa","NGA","Nigeria","Yobe",10314496,"9.38","9.53","9.67",0.2479,0.2517,0.2556,"Pessimistic"
"Africa","NGA","Nigeria","Zamfara",10312979,"7.65","7.77","7.89",0.3039,0.3087,0.3135,"Pessimistic"
"Africa","RWA","Rwanda","Eastern Province",10316343,"8.25","8.46","8.68",0.2762,0.2834,0.2907,"Pessimistic"
"Africa","RWA","Rwanda","Kigali City",10315395,"7.35","7.54","7.74",0.3097,0.318,0.3263,"Pessimistic"
"Africa","RWA","Rwanda","Northern Province",10313819,"9.59","9.97","10.37",0.2312,0.2406,0.25,"Pessimistic"
"Africa","RWA","Rwanda","Southern Province",10314811,"8.41","8.62","8.85",0.2709,0.278,0.2852,"Pessimistic"
"Africa","RWA","Rwanda","Western Province",10316146,"8.19","8.46","8.75",0.2741,0.2835,0.2928,"Pessimistic"
"Africa","SDN","Sudan","Abyei PCA Area",604492671,"6.76","6.99","7.23",0.3317,0.3432,0.3548,"Pessimistic"
"Africa","SDN","Sudan","Blue Nile",10313715,"6.83","7.04","7.27",0.3299,0.3405,0.351,"Pessimistic"
"Africa","SDN","Sudan","Central Darfur",10313773,"7.12","7.34","7.59",0.316,0.3265,0.3369,"Pessimistic"
"Africa","SDN","Sudan","East Darfur",10316135,"6.76","6.97","7.19",0.3336,0.3441,0.3547,"Pessimistic"
"Africa","SDN","Sudan","El Gazira",10314619,"6.72","7","7.31",0.3281,0.3424,0.3568,"Pessimistic"
"Africa","SDN","Sudan","Gedaref",10315606,"6.62","6.85","7.08",0.3386,0.3503,0.362,"Pessimistic"
"Africa","SDN","Sudan","Kassala",10316326,"6.34","6.59","6.87",0.3491,0.3638,0.3785,"Pessimistic"
"Africa","SDN","Sudan","Khartoum",10315942,"5.91","6.19","6.49",0.3697,0.3876,0.4055,"Pessimistic"
"Africa","SDN","Sudan","North Darfur",10312861,"6.8","7.02","7.25",0.3305,0.3415,0.3524,"Pessimistic"
"Africa","SDN","Sudan","North Kordofan",10314488,"6.45","6.66","6.89",0.3481,0.3598,0.3715,"Pessimistic"
"Africa","SDN","Sudan","Northern",10314122,"5.92","6.16","6.43",0.3731,0.3892,0.4052,"Pessimistic"
"Africa","SDN","Sudan","Red Sea",10312915,"6.36","6.62","6.9",0.3475,0.3622,0.3769,"Pessimistic"
"Africa","SDN","Sudan","River Nile",10313160,"6.1","6.34","6.61",0.3629,0.3782,0.3934,"Pessimistic"
"Africa","SDN","Sudan","Sennar",10313109,"6.46","6.67","6.89",0.3479,0.3596,0.3713,"Pessimistic"
"Africa","SDN","Sudan","South Darfur",10313631,"6.76","6.99","7.24",0.3313,0.3429,0.3545,"Pessimistic"
"Africa","SDN","Sudan","South Kordofan",10314274,"6.42","6.61","6.82",0.3516,0.3626,0.3737,"Pessimistic"
"Africa","SDN","Sudan","West Darfur",10315109,"7.33","7.58","7.84",0.3057,0.3163,0.3269,"Pessimistic"
"Africa","SDN","Sudan","West Kordofan",10315790,"6.64","6.83","7.03",0.3412,0.3513,0.3613,"Pessimistic"
"Africa","SDN","Sudan","White Nile",10314306,"6.4","6.66","6.94",0.3453,0.3599,0.3745,"Pessimistic"
"Africa","SEN","Senegal","Dakar",10315544,"15.87","16.72","17.68",0.1357,0.1434,0.1511,"Pessimistic"
"Africa","SEN","Senegal","Diourbel",10313645,"17.76","18.69","19.73",0.1216,0.1283,0.135,"Pessimistic"
"Africa","SEN","Senegal","Fatick",10315906,"17.71","18.68","19.75",0.1214,0.1284,0.1354,"Pessimistic"
"Africa","SEN","Senegal","Kaffrine",10313606,"17.67","18.67","19.79",0.1211,0.1284,0.1357,"Pessimistic"
"Africa","SEN","Senegal","Kaolack",10313360,"17.71","18.68","19.75",0.1214,0.1284,0.1354,"Pessimistic"
"Africa","SEN","Senegal","Kedougou",10315457,"20.92","21.96","23.12",0.1037,0.1092,0.1146,"Pessimistic"
"Africa","SEN","Senegal","Kolda",10315633,"20.71","21.92","23.29",0.103,0.1094,0.1158,"Pessimistic"
"Africa","SEN","Senegal","Louga",10312947,"31.03","33.56","36.54",0.0656,0.0715,0.0773,"Pessimistic"
"Africa","SEN","Senegal","Matam",10315809,"30.66","33.4","36.69",0.0654,0.0718,0.0782,"Pessimistic"
"Africa","SEN","Senegal","Saint-Louis",10313138,"31","33.54","36.53",0.0656,0.0715,0.0774,"Pessimistic"
"Africa","SEN","Senegal","Sedhiou",10313263,"20.54","21.87","23.37",0.1026,0.1097,0.1167,"Pessimistic"
"Africa","SEN","Senegal","Tambacounda",10313529,"20.56","21.88","23.38",0.1026,0.1096,0.1166,"Pessimistic"
"Africa","SEN","Senegal","Thies",10313505,"15.94","16.73","17.62",0.1361,0.1433,0.1505,"Pessimistic"
"Africa","SEN","Senegal","Ziguinchor",10313559,"20.54","21.86","23.37",0.1026,0.1097,0.1168,"Pessimistic"
"Africa","SLE","Sierra Leone","Eastern",10316194,"6.06","6.12","6.19",0.3873,0.3916,0.3958,"Pessimistic"
"Africa","SLE","Sierra Leone","Northern",10314221,"6.28","6.34","6.41",0.3742,0.3779,0.3817,"Pessimistic"
"Africa","SLE","Sierra Leone","Southern",10314190,"5.84","5.9","5.95",0.4027,0.4067,0.4106,"Pessimistic"
"Africa","SLE","Sierra Leone","Western Area",10315728,"6.22","6.36","6.51",0.3683,0.3767,0.3852,"Pessimistic"
"Africa","SOM","Somalia","Awdal",10316292,"29.44","32.22","35.57",0.0674,0.0744,0.0814,"Pessimistic"
"Africa","SOM","Somalia","Bakool",10313129,"31.4","33.26","35.35",0.0678,0.0721,0.0764,"Pessimistic"
"Africa","SOM","Somalia","Banadir",10314518,"30.82","32.91","35.31",0.0679,0.0729,0.0778,"Pessimistic"
"Africa","SOM","Somalia","Bari",10314826,"31.14","32.99","35.06",0.0684,0.0727,0.077,"Pessimistic"
"Africa","SOM","Somalia","Bay",10313769,"32.82","34.45","36.26",0.0661,0.0696,0.0731,"Pessimistic"
"Africa","SOM","Somalia","Galgaduud",10315933,"30.39","32.89","35.82",0.0669,0.0729,0.0789,"Pessimistic"
"Africa","SOM","Somalia","Gedo",10313264,"31.63","33.49","35.58",0.0674,0.0716,0.0758,"Pessimistic"
"Africa","SOM","Somalia","Hiraan",10315513,"31.13","33.07","35.26",0.068,0.0725,0.077,"Pessimistic"
"Africa","SOM","Somalia","Juba Dhexe",10313728,"30.89","33.28","36.08",0.0665,0.072,0.0776,"Pessimistic"
"Africa","SOM","Somalia","Juba Hoose",10313752,"30.93","32.71","34.71",0.0691,0.0733,0.0775,"Pessimistic"
"Africa","SOM","Somalia","Mudug",10313687,"30.71","33.07","35.81",0.067,0.0725,0.0781,"Pessimistic"
"Africa","SOM","Somalia","Nugaal",10315559,"30.76","33.26","36.21",0.0662,0.0721,0.0779,"Pessimistic"
"Africa","SOM","Somalia","Sanaag",10313471,"30.75","33.15","35.95",0.0667,0.0723,0.078,"Pessimistic"
"Africa","SOM","Somalia","Shabelle Dhexe",10314367,"31.52","33.37","35.45",0.0676,0.0719,0.0761,"Pessimistic"
"Africa","SOM","Somalia","Shabelle Hoose",10313250,"31.39","33.19","35.2",0.0681,0.0723,0.0764,"Pessimistic"
"Africa","SOM","Somalia","Sool",10315054,"30.89","33.33","36.19",0.0663,0.0719,0.0776,"Pessimistic"
"Africa","SOM","Somalia","Togdheer",10316359,"30.52","32.9","35.68",0.0672,0.0729,0.0786,"Pessimistic"
"Africa","SOM","Somalia","Woqooyi Galbeed",10313506,"30.13","32.58","35.46",0.0676,0.0736,0.0796,"Pessimistic"
"Africa","SSD","South Sudan","Central Equatoria",10313613,"15.58","15.83","16.09",0.149,0.1515,0.154,"Pessimistic"
"Africa","SSD","South Sudan","Eastern Equatoria",10314466,"14.54","14.84","15.14",0.1584,0.1616,0.1649,"Pessimistic"
"Africa","SSD","South Sudan","El Buheyrat",10313964,"14","14.48","15",0.1599,0.1656,0.1713,"Pessimistic"
"Africa","SSD","South Sudan","Jonglei",10315940,"15.18","15.65","16.16",0.1484,0.1532,0.158,"Pessimistic"
"Africa","SSD","South Sudan","Northern Bahr El Ghazal",10316161,"13.85","14.37","14.92",0.1607,0.1669,0.1731,"Pessimistic"
"Africa","SSD","South Sudan","Unity",10313519,"14.21","14.75","15.34",0.1563,0.1625,0.1687,"Pessimistic"
"Africa","SSD","South Sudan","Upper Nile",10315322,"14.65","15.19","15.78",0.152,0.1578,0.1637,"Pessimistic"
"Africa","SSD","South Sudan","Warab",10316236,"14.64","15.2","15.8",0.1518,0.1578,0.1638,"Pessimistic"
"Africa","SSD","South Sudan","Western Bahr El Ghazal",10313478,"14.35","14.81","15.31",0.1566,0.1619,0.1671,"Pessimistic"
"Africa","SSD","South Sudan","Western Equatoria",10315607,"14.62","14.84","15.07",0.1592,0.1616,0.164,"Pessimistic"
"Africa","STP","Sao Tome And Principe","Principe",10315290,"14.43","15.61","17.01",0.1409,0.1536,0.1662,"Pessimistic"
"Africa","STP","Sao Tome And Principe","Sao Tome",10313980,"14.32","15.16","16.11",0.1488,0.1581,0.1674,"Pessimistic"
"Africa","SWZ","Swaziland","Hhohho",10313344,"13.67","14.74","15.98",0.15,0.1627,0.1754,"Pessimistic"
"Africa","SWZ","Swaziland","Lubombo",10314882,"12.21","13.01","13.92",0.1723,0.1843,0.1963,"Pessimistic"
"Africa","SWZ","Swaziland","Shiselweni",10313025,"15.11","16.41","17.94",0.1336,0.1461,0.1587,"Pessimistic"
"Africa","TCD","Chad","Barh el Ghazel",10314005,"20.43","21.62","22.96",0.1044,0.1109,0.1173,"Pessimistic"
"Africa","TCD","Chad","Batha",10313990,"37.29","40+","40+",0.0554,0.0599,0.0643,"Pessimistic"
"Africa","TCD","Chad","Borkou",10314630,"11.57","12.33","13.2",0.1817,0.1944,0.2072,"Pessimistic"
"Africa","TCD","Chad","Chari-Baguirmi",10314168,"19.9","20.71","21.58",0.1111,0.1158,0.1205,"Pessimistic"
"Africa","TCD","Chad","Ennedi Est",10315539,"10.47","11.06","11.72",0.2046,0.2168,0.2291,"Pessimistic"
"Africa","TCD","Chad","Ennedi Ouest",10316049,"10.56","11.06","11.61",0.2065,0.2168,0.2271,"Pessimistic"
"Africa","TCD","Chad","Guera",10314751,"11.47","11.81","12.17",0.197,0.203,0.209,"Pessimistic"
"Africa","TCD","Chad","Hadjer-Lamis",10314863,"19.38","20.15","20.98",0.1143,0.119,0.1237,"Pessimistic"
"Africa","TCD","Chad","Kanem",10315083,"20.02","21.18","22.49",0.1066,0.1132,0.1198,"Pessimistic"
"Africa","TCD","Chad","Lac",10313992,"28.7","30.56","32.67",0.0734,0.0785,0.0836,"Pessimistic"
"Africa","TCD","Chad","Logone Occidental",10315696,"13.87","14.37","14.89",0.161,0.1669,0.1728,"Pessimistic"
"Africa","TCD","Chad","Logone Oriental",10313256,"20.15","20.95","21.83",0.1099,0.1144,0.119,"Pessimistic"
"Africa","TCD","Chad","Mandoul",10316032,"14.17","14.68","15.22",0.1575,0.1634,0.1692,"Pessimistic"
"Africa","TCD","Chad","Mayo-Kebbi Est",10315371,"15.3","15.88","16.51",0.1452,0.151,0.1567,"Pessimistic"
"Africa","TCD","Chad","Mayo-Kebbi Ouest",10313395,"17.01","17.65","18.34",0.1307,0.1358,0.141,"Pessimistic"
"Africa","TCD","Chad","Moyen-Chari",10316362,"16.58","17.23","17.95",0.1336,0.1391,0.1446,"Pessimistic"
"Africa","TCD","Chad","Ouaddai",10313659,"20.56","21.6","22.74",0.1055,0.111,0.1166,"Pessimistic"
"Africa","TCD","Chad","Salamat",10316411,"14.05","14.47","14.92",0.1607,0.1657,0.1706,"Pessimistic"
"Africa","TCD","Chad","Sila",10313938,"22.13","23.16","24.29",0.0987,0.1035,0.1083,"Pessimistic"
"Africa","TCD","Chad","Tandjile",10314996,"14.41","15.08","15.8",0.1517,0.159,0.1664,"Pessimistic"
"Africa","TCD","Chad","Tibesti",10314664,"11.57","12.33","13.2",0.1816,0.1945,0.2073,"Pessimistic"
"Africa","TCD","Chad","Ville de N'Djamena",10313679,"19.18","20.03","20.96",0.1144,0.1197,0.125,"Pessimistic"
"Africa","TCD","Chad","Wadi Fira",10313284,"12.03","12.52","13.05",0.1837,0.1915,0.1993,"Pessimistic"
"Africa","TGO","Togo","Centrale",10314456,"7.65","7.77","7.9",0.3035,0.3084,0.3133,"Pessimistic"
"Africa","TGO","Togo","Kara",10314427,"7.87","8","8.12",0.2951,0.2999,0.3047,"Pessimistic"
"Africa","TGO","Togo","Maritime",10313237,"11.87","12.14","12.42",0.1931,0.1976,0.202,"Pessimistic"
"Africa","TGO","Togo","Plateaux",10315550,"9.02","9.14","9.27",0.2588,0.2624,0.2659,"Pessimistic"
"Africa","TGO","Togo","Savanes",10314344,"8.03","8.16","8.29",0.2891,0.2939,0.2987,"Pessimistic"
"Africa","TZA","Tanzania","Arusha",10316307,"5.12","5.25","5.39",0.4451,0.4567,0.4683,"Pessimistic"
"Africa","TZA","Tanzania","Dar-es-salaam",10314538,"4.95","5.07","5.21",0.4604,0.4726,0.4849,"Pessimistic"
"Africa","TZA","Tanzania","Dodoma",10315526,"5.5","5.62","5.75",0.4171,0.4266,0.436,"Pessimistic"
"Africa","TZA","Tanzania","Geita",10316111,"5.17","5.3","5.44",0.4405,0.4522,0.4639,"Pessimistic"
"Africa","TZA","Tanzania","Iringa",10316139,"4.78","4.89","5.01",0.4784,0.4902,0.502,"Pessimistic"
"Africa","TZA","Tanzania","Kagera",10313461,"5.2","5.31","5.43",0.4418,0.4516,0.4614,"Pessimistic"
"Africa","TZA","Tanzania","Kaskazini Pemba",10314271,"4.74","4.87","5",0.4795,0.4924,0.5054,"Pessimistic"
"Africa","TZA","Tanzania","Kaskazini Unguja",10312965,"4.58","4.71","4.84",0.4956,0.5095,0.5233,"Pessimistic"
"Africa","TZA","Tanzania","Katavi",10315939,"4.64","4.73","4.82",0.4977,0.5072,0.5167,"Pessimistic"
"Africa","TZA","Tanzania","Kigoma",10313296,"5.32","5.42","5.53",0.4337,0.442,0.4504,"Pessimistic"
"Africa","TZA","Tanzania","Kilimanjaro",10313644,"5.11","5.24","5.39",0.4451,0.4573,0.4696,"Pessimistic"
"Africa","TZA","Tanzania","Kusini Pemba",10315935,"4.56","4.68","4.81",0.4985,0.5124,0.5263,"Pessimistic"
"Africa","TZA","Tanzania","Kusini Unguja",10314762,"4.76","4.88","5",0.4793,0.4917,0.5041,"Pessimistic"
"Africa","TZA","Tanzania","Lindi",10313079,"4.85","4.94","5.04",0.4761,0.4853,0.4944,"Pessimistic"
"Africa","TZA","Tanzania","Manyara",10313760,"5.47","5.61","5.77",0.4155,0.4271,0.4387,"Pessimistic"
"Africa","TZA","Tanzania","Mara",10314956,"5.11","5.26","5.42",0.4426,0.456,0.4694,"Pessimistic"
"Africa","TZA","Tanzania","Mbeya",10314026,"4.62","4.71","4.8",0.4992,0.5093,0.5194,"Pessimistic"
"Africa","TZA","Tanzania","Mjini Magharibi",10313694,"4.75","4.87","5",0.4796,0.4922,0.5047,"Pessimistic"
"Africa","TZA","Tanzania","Morogoro",10313017,"5","5.1","5.21",0.4605,0.4698,0.4791,"Pessimistic"
"Africa","TZA","Tanzania","Mtwara",10316433,"4.87","4.96","5.05",0.475,0.4837,0.4923,"Pessimistic"
"Africa","TZA","Tanzania","Mwanza",10313259,"5.16","5.3","5.45",0.4404,0.4525,0.4647,"Pessimistic"
"Africa","TZA","Tanzania","Njombe",10313746,"4.78","4.89","5.01",0.4784,0.4902,0.502,"Pessimistic"
"Africa","TZA","Tanzania","Pwani",10313035,"4.99","5.09","5.2",0.4615,0.471,0.4805,"Pessimistic"
"Africa","TZA","Tanzania","Rukwa",10313466,"4.62","4.71","4.81",0.4989,0.5088,0.5188,"Pessimistic"
"Africa","TZA","Tanzania","Ruvuma",10313018,"4.86","4.95","5.03",0.4766,0.4849,0.4932,"Pessimistic"
"Africa","TZA","Tanzania","Shinyanga",10314671,"5.17","5.31","5.45",0.4404,0.4519,0.4635,"Pessimistic"
"Africa","TZA","Tanzania","Simiyu",10314546,"5.16","5.3","5.44",0.4405,0.4527,0.465,"Pessimistic"
"Africa","TZA","Tanzania","Singida",10314717,"5.47","5.62","5.77",0.4157,0.4269,0.4381,"Pessimistic"
"Africa","TZA","Tanzania","Tabora",10314691,"5.3","5.4","5.52",0.4348,0.4437,0.4527,"Pessimistic"
"Africa","TZA","Tanzania","Tanga",10314605,"5.17","5.28","5.38",0.4453,0.4545,0.4637,"Pessimistic"
"Africa","UGA","Uganda","Abim",10823028,"5.57","5.62","5.67",0.4227,0.4266,0.4305,"Pessimistic"
"Africa","UGA","Uganda","Adjumani",10314507,"5.31","5.39","5.47",0.4386,0.445,0.4515,"Pessimistic"
"Africa","UGA","Uganda","Agago",10823029,"5.51","5.56","5.61",0.4273,0.4311,0.4349,"Pessimistic"
"Africa","UGA","Uganda","Alebtong",10823030,"5.03","5.09","5.14",0.4665,0.4715,0.4766,"Pessimistic"
"Africa","UGA","Uganda","Amolatar",10823032,"5.04","5.09","5.15",0.4657,0.4706,0.4756,"Pessimistic"
"Africa","UGA","Uganda","Amudat",10823033,"5.35","5.42","5.5",0.4356,0.442,0.4484,"Pessimistic"
"Africa","UGA","Uganda","Amuria",10823034,"5.66","5.72","5.78",0.4146,0.419,0.4235,"Pessimistic"
"Africa","UGA","Uganda","Amuru",10823035,"5.48","5.52","5.57",0.4302,0.4341,0.438,"Pessimistic"
"Africa","UGA","Uganda","Apac",10313076,"5.2","5.25","5.29",0.453,0.4569,0.4607,"Pessimistic"
"Africa","UGA","Uganda","Arua",10315464,"5.21","5.3","5.39",0.445,0.4527,0.4604,"Pessimistic"
"Africa","UGA","Uganda","Budaka",10823036,"5.57","5.65","5.74",0.4177,0.4241,0.4305,"Pessimistic"
"Africa","UGA","Uganda","Bududa",10823037,"5.25","5.34","5.43",0.4415,0.449,0.4564,"Pessimistic"
"Africa","UGA","Uganda","Bugiri",10316295,"5.4","5.45","5.5",0.4362,0.4402,0.4442,"Pessimistic"
"Africa","UGA","Uganda","Buhweju",10823038,"4.91","5.01","5.12",0.4685,0.4783,0.4882,"Pessimistic"
"Africa","UGA","Uganda","Buikwe",10823039,"4.72","4.8","4.87",0.4921,0.5001,0.508,"Pessimistic"
"Africa","UGA","Uganda","Bukedea",10823040,"5.52","5.6","5.69",0.4218,0.428,0.4343,"Pessimistic"
"Africa","UGA","Uganda","Bukomansimbi",10823041,"5.04","5.14","5.24",0.4577,0.4665,0.4754,"Pessimistic"
"Africa","UGA","Uganda","Bukwo",10823042,"5.14","5.27","5.41",0.4432,0.4547,0.4663,"Pessimistic"
"Africa","UGA","Uganda","Bulambuli",10823043,"5.24","5.33","5.42",0.4424,0.4501,0.4579,"Pessimistic"
"Africa","UGA","Uganda","Buliisa",10823044,"5.34","5.41","5.49",0.4369,0.4431,0.4494,"Pessimistic"
"Africa","UGA","Uganda","Bundibugyo",10314999,"5.51","5.62","5.74",0.4175,0.4265,0.4355,"Pessimistic"
"Africa","UGA","Uganda","Bushenyi",10314457,"4.96","5.05","5.15",0.4658,0.4748,0.4838,"Pessimistic"
"Africa","UGA","Uganda","Busia",10313723,"5.83","5.88","5.94",0.4037,0.4075,0.4113,"Pessimistic"
"Africa","UGA","Uganda","Butaleja",10823045,"5.6","5.67","5.75",0.4172,0.4226,0.428,"Pessimistic"
"Africa","UGA","Uganda","Butambala",10823046,"5.02","5.12","5.22",0.4592,0.4685,0.4777,"Pessimistic"
"Africa","UGA","Uganda","Buvuma",10823047,"4.91","4.97","5.02",0.4775,0.4829,0.4882,"Pessimistic"
"Africa","UGA","Uganda","Buyende",10823048,"5.23","5.29","5.36",0.4475,0.4529,0.4584,"Pessimistic"
"Africa","UGA","Uganda","Dokolo",10823049,"5.05","5.11","5.16",0.4647,0.4696,0.4745,"Pessimistic"
"Africa","UGA","Uganda","Gomba",10823050,"5.05","5.14","5.24",0.4579,0.4665,0.4751,"Pessimistic"
"Africa","UGA","Uganda","Gulu",10314652,"5.52","5.57","5.62",0.427,0.4307,0.4344,"Pessimistic"
"Africa","UGA","Uganda","Hoima",10313414,"5.22","5.31","5.41",0.4435,0.4516,0.4598,"Pessimistic"
"Africa","UGA","Uganda","Ibanda",10823051,"4.93","5.03","5.13",0.4674,0.4768,0.4862,"Pessimistic"
"Africa","UGA","Uganda","Iganga",10314207,"5.31","5.37","5.43",0.4419,0.4469,0.4518,"Pessimistic"
"Africa","UGA","Uganda","Isingiro",10823052,"4.93","5.03","5.13",0.4674,0.4768,0.4862,"Pessimistic"
"Africa","UGA","Uganda","Jinja",10313260,"5.2","5.27","5.35",0.4483,0.4548,0.4613,"Pessimistic"
"Africa","UGA","Uganda","Kaabong",10823053,"5.37","5.44","5.51",0.4354,0.4409,0.4464,"Pessimistic"
"Africa","UGA","Uganda","Kabale",10313509,"4.7","4.88","5.07",0.4731,0.4915,0.51,"Pessimistic"
"Africa","UGA","Uganda","Kabarole",10314754,"5.5","5.62","5.74",0.4176,0.4267,0.4358,"Pessimistic"
"Africa","UGA","Uganda","Kaberamaido",10315699,"5.62","5.68","5.75",0.4171,0.422,0.427,"Pessimistic"
"Africa","UGA","Uganda","Kagadi",604492677,"5.18","5.29","5.39",0.4447,0.4537,0.4627,"Pessimistic"
"Africa","UGA","Uganda","Kakumiro",604492675,"5.21","5.3","5.41",0.4436,0.452,0.4605,"Pessimistic"
"Africa","UGA","Uganda","Kalangala",10315657,"5.05","5.14","5.24",0.4578,0.4664,0.4749,"Pessimistic"
"Africa","UGA","Uganda","Kaliro",10823054,"5.29","5.35","5.41",0.4433,0.4485,0.4536,"Pessimistic"
"Africa","UGA","Uganda","Kalungu",10823055,"5.02","5.12","5.22",0.4592,0.4685,0.4778,"Pessimistic"
"Africa","UGA","Uganda","Kampala",10315134,"5.16","5.29","5.43",0.4418,0.4534,0.465,"Pessimistic"
"Africa","UGA","Uganda","Kamuli",10314003,"5.28","5.34","5.41",0.4436,0.4488,0.454,"Pessimistic"
"Africa","UGA","Uganda","Kamwenge",10315676,"5.52","5.63","5.75",0.4167,0.4256,0.4344,"Pessimistic"
"Africa","UGA","Uganda","Kanungu",10313255,"5.07","5.17","5.28",0.4543,0.4638,0.4732,"Pessimistic"
"Africa","UGA","Uganda","Kapchorwa",10314674,"5.22","5.32","5.42",0.4422,0.4507,0.4591,"Pessimistic"
"Africa","UGA","Uganda","Kasese",10313327,"5.47","5.61","5.76",0.4162,0.4274,0.4385,"Pessimistic"
"Africa","UGA","Uganda","Katakwi",10315905,"5.78","5.83","5.89",0.4073,0.4111,0.4148,"Pessimistic"
