"continent","iso","admin_0","admin_1","id_1","t_lci","t_med","t_uci","s_lci","s_med","s_uci","scenario"
"Africa","UGA","Uganda","Kotido",10313453,"6.17","6.22","6.26",0.3831,0.3857,0.3884,"Central"
"Africa","UGA","Uganda","Kumi",10313202,"6.17","6.22","6.27",0.3826,0.3856,0.3886,"Central"
"Africa","UGA","Uganda","Kween",10823061,"5.59","5.66","5.72",0.4192,0.424,0.4288,"Central"
"Africa","UGA","Uganda","Kyankwanzi",10823062,"5.21","5.26","5.3",0.452,0.456,0.46,"Central"
"Africa","UGA","Uganda","Kyegegwa",10823063,"6.05","6.11","6.17",0.3887,0.3924,0.3961,"Central"
"Africa","UGA","Uganda","Kyenjojo",10314676,"6","6.06","6.12",0.3918,0.3956,0.3994,"Central"
"Africa","UGA","Uganda","Lamwo",10823064,"6.02","6.06","6.1",0.3932,0.3958,0.3985,"Central"
"Africa","UGA","Uganda","Lira",10316350,"5.72","5.76","5.8",0.4136,0.4163,0.419,"Central"
"Africa","UGA","Uganda","Luuka",10823065,"5.83","5.87","5.91",0.4059,0.4087,0.4116,"Central"
"Africa","UGA","Uganda","Luwero",10316336,"5.29","5.33","5.37",0.4463,0.4497,0.4531,"Central"
"Africa","UGA","Uganda","Lwengo",10823066,"5.45","5.5","5.55",0.4322,0.4363,0.4403,"Central"
"Africa","UGA","Uganda","Lyantonde",10823067,"5.46","5.51","5.56",0.4313,0.4353,0.4393,"Central"
"Africa","UGA","Uganda","Manafwa",10823068,"5.77","5.82","5.87",0.4082,0.4118,0.4154,"Central"
"Africa","UGA","Uganda","Maracha",10823069,"5.55","5.61","5.67",0.4229,0.4275,0.432,"Central"
"Africa","UGA","Uganda","Masaka",10314767,"5.38","5.44","5.5",0.4359,0.4408,0.4457,"Central"
"Africa","UGA","Uganda","Masindi",10315830,"5.72","5.77","5.83",0.4116,0.4153,0.419,"Central"
"Africa","UGA","Uganda","Mayuge",10315476,"5.87","5.91","5.96",0.4027,0.4054,0.4082,"Central"
"Africa","UGA","Uganda","Mbale",10316334,"5.78","5.83","5.88",0.4078,0.4114,0.415,"Central"
"Africa","UGA","Uganda","Mbarara",10313003,"5.28","5.34","5.4",0.4438,0.4488,0.4538,"Central"
"Africa","UGA","Uganda","Mitooma",10823070,"5.33","5.38","5.44",0.4408,0.4454,0.45,"Central"
"Africa","UGA","Uganda","Mityana",10823071,"5.1","5.15","5.2",0.4608,0.4657,0.4706,"Central"
"Africa","UGA","Uganda","Moroto",10315326,"5.95","6","6.05",0.3966,0.3997,0.4028,"Central"
"Africa","UGA","Uganda","Moyo",10314946,"5.55","5.61","5.67",0.4228,0.4273,0.4318,"Central"
"Africa","UGA","Uganda","Mpigi",10314319,"5.37","5.43","5.49",0.4366,0.4416,0.4466,"Central"
"Africa","UGA","Uganda","Mubende",10316089,"5.18","5.22","5.27",0.4552,0.4592,0.4633,"Central"
"Africa","UGA","Uganda","Mukono",10313332,"5.21","5.26","5.3",0.4521,0.4561,0.4601,"Central"
"Africa","UGA","Uganda","Nakapiripirit",10314734,"6.12","6.16","6.21",0.3864,0.3891,0.3918,"Central"
"Africa","UGA","Uganda","Nakaseke",10823072,"5.24","5.28","5.33",0.4499,0.4538,0.4577,"Central"
"Africa","UGA","Uganda","Nakasongola",10315285,"5.35","5.39","5.44",0.4411,0.4445,0.4479,"Central"
"Africa","UGA","Uganda","Namayingo",10823073,"6.16","6.19","6.23",0.3847,0.3871,0.3895,"Central"
"Africa","UGA","Uganda","Namutumba",10823074,"5.78","5.82","5.87",0.4087,0.4119,0.415,"Central"
"Africa","UGA","Uganda","Napak",10823075,"6.25","6.29","6.33",0.3789,0.3812,0.3836,"Central"
"Africa","UGA","Uganda","Nebbi",10314702,"5.88","5.92","5.97",0.4018,0.4049,0.408,"Central"
"Africa","UGA","Uganda","Ngora",10823076,"6.11","6.16","6.2",0.3865,0.3896,0.3926,"Central"
"Africa","UGA","Uganda","Ntoroko",10823077,"5.93","5.99","6.07",0.3953,0.4,0.4046,"Central"
"Africa","UGA","Uganda","Ntungamo",10315890,"5.25","5.31","5.38",0.446,0.4514,0.4569,"Central"
"Africa","UGA","Uganda","Nwoya",10823078,"6.17","6.2","6.24",0.3842,0.3865,0.3889,"Central"
"Africa","UGA","Uganda","Omoro",604492676,"6.23","6.27","6.31",0.3803,0.3827,0.385,"Central"
"Africa","UGA","Uganda","Otuke",10823079,"5.8","5.83","5.87",0.4086,0.411,0.4134,"Central"
"Africa","UGA","Uganda","Oyam",10823080,"5.95","5.99","6.02",0.398,0.4004,0.4028,"Central"
"Africa","UGA","Uganda","Pader",10315488,"6.2","6.24","6.27",0.3821,0.3845,0.3869,"Central"
"Africa","UGA","Uganda","Pallisa",10314071,"6.1","6.15","6.2",0.387,0.3901,0.3932,"Central"
"Africa","UGA","Uganda","Rakai",10316322,"5.4","5.46","5.52",0.4347,0.4395,0.4443,"Central"
"Africa","UGA","Uganda","Rubanda",604100796,"4.74","4.95","5.16",0.4644,0.4849,0.5054,"Central"
"Africa","UGA","Uganda","Rubirizi",10823081,"5.29","5.35","5.41",0.4431,0.4481,0.453,"Central"
"Africa","UGA","Uganda","Rukungiri",10313550,"5.44","5.5","5.56",0.4311,0.4361,0.441,"Central"
"Africa","UGA","Uganda","Serere",10823082,"6.04","6.09","6.14",0.3908,0.394,0.3973,"Central"
"Africa","UGA","Uganda","Sheema",10823083,"5.29","5.35","5.41",0.4436,0.4486,0.4536,"Central"
"Africa","UGA","Uganda","Sironko",10315431,"5.76","5.81","5.86",0.4092,0.4128,0.4164,"Central"
"Africa","UGA","Uganda","Soroti",10313071,"6.12","6.17","6.22",0.3855,0.3886,0.3917,"Central"
"Africa","UGA","Uganda","Ssembabule",10315170,"5.47","5.52","5.57",0.4306,0.4345,0.4385,"Central"
"Africa","UGA","Uganda","Tororo",10313603,"6.14","6.19","6.24",0.3845,0.3876,0.3907,"Central"
"Africa","UGA","Uganda","Wakiso",10313044,"5.37","5.43","5.49",0.4365,0.4415,0.4464,"Central"
"Africa","UGA","Uganda","Yumbe",10315234,"5.6","5.65","5.7",0.4206,0.4246,0.4286,"Central"
"Africa","UGA","Uganda","Zombo",10823084,"5.89","5.93","5.98",0.4012,0.4043,0.4074,"Central"
"Africa","ZAF","South Africa","Gauteng",10313378,"12.06","12.85","13.74",0.1745,0.1867,0.1988,"Central"
"Africa","ZAF","South Africa","KwaZulu-Natal",10314893,"12.08","12.86","13.76",0.1743,0.1864,0.1985,"Central"
"Africa","ZAF","South Africa","Limpopo",10315266,"12.13","12.92","13.82",0.1735,0.1856,0.1976,"Central"
"Africa","ZAF","South Africa","Mpumalanga",10313486,"12.13","12.92","13.81",0.1736,0.1856,0.1977,"Central"
"Africa","ZAF","South Africa","North West",10315889,"12.18","12.97","13.88",0.1728,0.1848,0.1969,"Central"
"Africa","ZMB","Zambia","Central",10314868,"4.94","4.99","5.04",0.4755,0.4804,0.4854,"Central"
"Africa","ZMB","Zambia","Copperbelt",10313415,"5.33","5.38","5.42",0.442,0.446,0.4499,"Central"
"Africa","ZMB","Zambia","Eastern",10314963,"4.54","4.59","4.64",0.5164,0.522,0.5276,"Central"
"Africa","ZMB","Zambia","Luapula",10313551,"5.74","5.78","5.83",0.4114,0.4147,0.418,"Central"
"Africa","ZMB","Zambia","Lusaka",10313039,"5.04","5.11","5.19",0.4619,0.469,0.4761,"Central"
"Africa","ZMB","Zambia","Muchinga",10315723,"4.87","4.92","4.97",0.4824,0.4874,0.4923,"Central"
"Africa","ZMB","Zambia","North-Western",10316195,"5.06","5.1","5.14",0.4669,0.4702,0.4736,"Central"
"Africa","ZMB","Zambia","Northern",10314120,"5.58","5.63","5.69",0.4218,0.4256,0.4295,"Central"
"Africa","ZMB","Zambia","Southern",10315666,"5.03","5.11","5.2",0.4612,0.469,0.4767,"Central"
"Africa","ZMB","Zambia","Western",10316165,"5.43","5.48","5.53",0.4336,0.4374,0.4413,"Central"
"Africa","ZWE","Zimbabwe","Bulawayo",10314646,"14.26","14.78","15.34",0.1563,0.1622,0.1681,"Central"
"Africa","ZWE","Zimbabwe","Harare",10315084,"20.46","21.39","22.42",0.107,0.1121,0.1172,"Central"
"Africa","ZWE","Zimbabwe","Manicaland",10314375,"18.04","18.6","19.19",0.125,0.1289,0.1329,"Central"
"Africa","ZWE","Zimbabwe","Mashonaland Central",10314247,"15.81","16.32","16.86",0.1422,0.147,0.1517,"Central"
"Africa","ZWE","Zimbabwe","Mashonaland East",10315833,"20.62","21.43","22.31",0.1075,0.1119,0.1163,"Central"
"Africa","ZWE","Zimbabwe","Mashonaland West",10316069,"22.68","23.72","24.86",0.0965,0.1011,0.1057,"Central"
"Africa","ZWE","Zimbabwe","Masvingo",10314859,"20.23","21.01","21.86",0.1097,0.1141,0.1185,"Central"
"Africa","ZWE","Zimbabwe","Matabeleland North",10314690,"15.36","15.88","16.43",0.146,0.151,0.1561,"Central"
"Africa","ZWE","Zimbabwe","Matabeleland South",10315089,"14.7","15.22","15.78",0.152,0.1575,0.1631,"Central"
"Africa","ZWE","Zimbabwe","Midlands",10314196,"17.45","18.11","18.82",0.1274,0.1324,0.1374,"Central"
